120827,"{\"mid\":4563,\"score\":0.6178072087978727}"
120827,"{\"mid\":4603,\"score\":0.9999999999999994}"
120827,"{\"mid\":6203,\"score\":0.7323366642058154}"
120827,"{\"mid\":6267,\"score\":0.9999999999999997}"
120827,"{\"mid\":6587,\"score\":1.0}"
120827,"{\"mid\":6691,\"score\":0.9999999999999994}"
120827,"{\"mid\":7307,\"score\":0.6196472323411437}"
120827,"{\"mid\":7443,\"score\":0.9999999999999998}"
120827,"{\"mid\":7707,\"score\":0.9999999999999997}"
120827,"{\"mid\":8043,\"score\":1.0}"
120827,"{\"mid\":8451,\"score\":0.6836086781363302}"
120827,"{\"mid\":8755,\"score\":1.0}"
120827,"{\"mid\":26195,\"score\":1.0}"
120827,"{\"mid\":26283,\"score\":1.0}"
120827,"{\"mid\":26467,\"score\":1.0}"
120827,"{\"mid\":26539,\"score\":1.0}"
120827,"{\"mid\":26547,\"score\":0.6115384066561685}"
120827,"{\"mid\":26947,\"score\":0.9999999999999994}"
120827,"{\"mid\":27155,\"score\":0.9999999999999997}"
120827,"{\"mid\":27595,\"score\":0.9999999999999997}"
120827,"{\"mid\":32515,\"score\":0.9999999999999994}"
120827,"{\"mid\":33435,\"score\":0.9999999999999998}"
120827,"{\"mid\":34811,\"score\":0.9999999999999994}"
120827,"{\"mid\":41627,\"score\":0.9999999999999998}"
120827,"{\"mid\":43419,\"score\":0.9999999999999997}"
120827,"{\"mid\":44243,\"score\":0.9999999999999997}"
120827,"{\"mid\":57499,\"score\":1.0}"
120827,"{\"mid\":59947,\"score\":0.9999999999999997}"
120827,"{\"mid\":60291,\"score\":0.6640096255832705}"
120827,"{\"mid\":60803,\"score\":0.9999999999999994}"
120827,"{\"mid\":66171,\"score\":0.6257669393257411}"
120827,"{\"mid\":66915,\"score\":0.9999999999999997}"
120827,"{\"mid\":69131,\"score\":0.9999999999999994}"
120827,"{\"mid\":69227,\"score\":0.9999999999999997}"
120827,"{\"mid\":75947,\"score\":0.9999999999999997}"
120827,"{\"mid\":80083,\"score\":0.9999999999999997}"
120827,"{\"mid\":84187,\"score\":0.6176129367134371}"
120827,"{\"mid\":84523,\"score\":1.0}"
120827,"{\"mid\":86355,\"score\":0.9999999999999997}"
120827,"{\"mid\":90243,\"score\":0.9999999999999998}"
120827,"{\"mid\":91571,\"score\":0.9999999999999994}"
120827,"{\"mid\":95147,\"score\":0.812351018561357}"
120827,"{\"mid\":95163,\"score\":0.9999999999999998}"
120827,"{\"mid\":95475,\"score\":0.7598483858192282}"
120827,"{\"mid\":95499,\"score\":0.9999999999999997}"
120827,"{\"mid\":95771,\"score\":0.9999999999999997}"
120827,"{\"mid\":98499,\"score\":0.7495309044517854}"
120827,"{\"mid\":103027,\"score\":1.0}"
120827,"{\"mid\":114627,\"score\":0.7020487793639685}"
120827,"{\"mid\":115819,\"score\":1.0}"
120827,"{\"mid\":116963,\"score\":1.0}"
120827,"{\"mid\":121035,\"score\":0.9999999999999997}"
120827,"{\"mid\":122627,\"score\":0.9999999999999997}"
120827,"{\"mid\":129779,\"score\":0.9999999999999994}"
120827,"{\"mid\":135787,\"score\":0.9999999999999998}"
120827,"{\"mid\":137859,\"score\":0.9999999999999997}"
120827,"{\"mid\":139859,\"score\":0.9999999999999994}"
120827,"{\"mid\":156675,\"score\":0.9999999999999997}"
120827,"{\"mid\":159403,\"score\":1.0}"
120827,"{\"mid\":170355,\"score\":0.7417976125743603}"
120827,"{\"mid\":176419,\"score\":0.8125577167115192}"
120827,"{\"mid\":181315,\"score\":0.9999999999999998}"
120827,"{\"mid\":764,\"score\":0.6205577845894481}"
120827,"{\"mid\":2292,\"score\":0.9999999999999994}"
120827,"{\"mid\":3700,\"score\":0.9999999999999994}"
120827,"{\"mid\":4292,\"score\":0.6313348958055546}"
120827,"{\"mid\":4580,\"score\":0.7279386248200695}"
120827,"{\"mid\":4636,\"score\":0.6069998826765365}"
120827,"{\"mid\":5268,\"score\":0.9999999999999994}"
120827,"{\"mid\":5596,\"score\":1.0}"
120827,"{\"mid\":6204,\"score\":0.9999999999999994}"
120827,"{\"mid\":6324,\"score\":0.6939437069548855}"
120827,"{\"mid\":6348,\"score\":0.7802035516425262}"
120827,"{\"mid\":6804,\"score\":0.9999999999999997}"
120827,"{\"mid\":6860,\"score\":0.9999999999999997}"
120827,"{\"mid\":7108,\"score\":0.691821680124808}"
120827,"{\"mid\":7748,\"score\":0.6030290565573385}"
120827,"{\"mid\":7988,\"score\":0.9999999999999997}"
120827,"{\"mid\":8380,\"score\":0.9999999999999994}"
120827,"{\"mid\":8500,\"score\":0.9999999999999994}"
120827,"{\"mid\":9004,\"score\":0.9999999999999997}"
120827,"{\"mid\":26676,\"score\":0.9999999999999994}"
120827,"{\"mid\":26700,\"score\":0.6393472477431681}"
120827,"{\"mid\":26764,\"score\":0.9805967042899802}"
120827,"{\"mid\":26828,\"score\":1.0}"
120827,"{\"mid\":26940,\"score\":0.9999999999999994}"
120827,"{\"mid\":27124,\"score\":0.9999999999999997}"
120827,"{\"mid\":27420,\"score\":0.9999999999999997}"
120827,"{\"mid\":31660,\"score\":0.6161835426904614}"
120827,"{\"mid\":34148,\"score\":0.7913258199990363}"
120827,"{\"mid\":34292,\"score\":1.0}"
120827,"{\"mid\":43908,\"score\":1.0}"
120827,"{\"mid\":44020,\"score\":0.6908123831529077}"
120827,"{\"mid\":54908,\"score\":0.9999999999999997}"
120827,"{\"mid\":55036,\"score\":0.9999999999999994}"
120827,"{\"mid\":57772,\"score\":0.6619597925258623}"
120827,"{\"mid\":58404,\"score\":0.6908123831529077}"
120827,"{\"mid\":71484,\"score\":0.9999999999999994}"
120827,"{\"mid\":74668,\"score\":0.6673379221993702}"
120827,"{\"mid\":83796,\"score\":0.9999999999999994}"
120827,"{\"mid\":90428,\"score\":1.0}"
120827,"{\"mid\":95780,\"score\":0.9999999999999997}"
120827,"{\"mid\":96004,\"score\":0.8483560601456551}"
120827,"{\"mid\":99532,\"score\":0.8259740094436923}"
120827,"{\"mid\":102852,\"score\":1.0}"
120827,"{\"mid\":105020,\"score\":1.0}"
120827,"{\"mid\":116044,\"score\":1.0}"
120827,"{\"mid\":119828,\"score\":1.0}"
120827,"{\"mid\":122260,\"score\":0.9999999999999994}"
120827,"{\"mid\":132084,\"score\":0.9999999999999994}"
120827,"{\"mid\":136012,\"score\":1.0}"
120827,"{\"mid\":140852,\"score\":0.9999999999999997}"
120827,"{\"mid\":145724,\"score\":0.9999999999999997}"
120827,"{\"mid\":153236,\"score\":1.0}"
120827,"{\"mid\":158388,\"score\":0.9999999999999994}"
120827,"{\"mid\":161044,\"score\":1.0}"
120827,"{\"mid\":2597,\"score\":0.6583726925905264}"
120827,"{\"mid\":3141,\"score\":0.8537961498842677}"
120827,"{\"mid\":3669,\"score\":0.9999999999999994}"
120827,"{\"mid\":3709,\"score\":0.9999999999999997}"
120827,"{\"mid\":4197,\"score\":1.0}"
120827,"{\"mid\":4597,\"score\":0.9999999999999997}"
120827,"{\"mid\":5053,\"score\":1.0}"
120827,"{\"mid\":5221,\"score\":1.0}"
120827,"{\"mid\":5597,\"score\":0.9826932729435233}"
120827,"{\"mid\":6557,\"score\":0.9999999999999997}"
120827,"{\"mid\":6997,\"score\":0.664763511702338}"
120827,"{\"mid\":7005,\"score\":1.0}"
120827,"{\"mid\":7125,\"score\":0.9999999999999997}"
120827,"{\"mid\":8045,\"score\":0.9999999999999997}"
120827,"{\"mid\":8477,\"score\":0.67484627327487}"
120827,"{\"mid\":9005,\"score\":0.6957431932639617}"
120827,"{\"mid\":26285,\"score\":0.9999999999999994}"
120827,"{\"mid\":26365,\"score\":0.9999999999999994}"
120827,"{\"mid\":26413,\"score\":0.691821680124808}"
120827,"{\"mid\":26453,\"score\":0.9999999999999997}"
120827,"{\"mid\":26701,\"score\":1.0}"
120827,"{\"mid\":26741,\"score\":1.0}"
120827,"{\"mid\":26797,\"score\":1.0}"
120827,"{\"mid\":26861,\"score\":0.9999999999999998}"
120827,"{\"mid\":27549,\"score\":1.0}"
120827,"{\"mid\":27829,\"score\":0.9999999999999998}"
120827,"{\"mid\":33629,\"score\":0.9999999999999994}"
120827,"{\"mid\":33725,\"score\":0.7363704860065162}"
120827,"{\"mid\":43677,\"score\":0.9999999999999997}"
120827,"{\"mid\":55061,\"score\":0.9999999999999997}"
120827,"{\"mid\":55205,\"score\":0.9999999999999994}"
120827,"{\"mid\":60365,\"score\":1.0}"
120827,"{\"mid\":75813,\"score\":0.6177824685478713}"
120827,"{\"mid\":77709,\"score\":0.9999999999999994}"
120827,"{\"mid\":87197,\"score\":1.0}"
120827,"{\"mid\":89085,\"score\":0.9999999999999994}"
120827,"{\"mid\":91981,\"score\":0.9999999999999994}"
120827,"{\"mid\":95165,\"score\":0.9999999999999997}"
120827,"{\"mid\":95717,\"score\":0.9999999999999997}"
120827,"{\"mid\":95965,\"score\":0.9999999999999997}"
120827,"{\"mid\":99917,\"score\":0.6003806829597543}"
120827,"{\"mid\":102749,\"score\":0.9999999999999997}"
120827,"{\"mid\":103245,\"score\":0.9999999999999994}"
120827,"{\"mid\":104837,\"score\":0.9999999999999997}"
120827,"{\"mid\":110541,\"score\":0.9999999999999994}"
120827,"{\"mid\":116941,\"score\":0.9999999999999997}"
120827,"{\"mid\":128197,\"score\":0.9999999999999997}"
120827,"{\"mid\":143245,\"score\":0.8259740094436923}"
120827,"{\"mid\":151781,\"score\":0.9999999999999998}"
120827,"{\"mid\":159061,\"score\":1.0}"
120827,"{\"mid\":172229,\"score\":1.0}"
120827,"{\"mid\":172253,\"score\":1.0}"
120827,"{\"mid\":178061,\"score\":0.6026116368650215}"
120827,"{\"mid\":179053,\"score\":0.9999999999999998}"
120827,"{\"mid\":183301,\"score\":1.0}"
120827,"{\"mid\":478,\"score\":0.9999999999999994}"
120827,"{\"mid\":806,\"score\":1.0}"
120827,"{\"mid\":3454,\"score\":0.806036350788539}"
120827,"{\"mid\":3830,\"score\":0.975214049240722}"
120827,"{\"mid\":4574,\"score\":0.691821680124808}"
120827,"{\"mid\":4670,\"score\":0.9999999999999994}"
120827,"{\"mid\":4862,\"score\":0.7961253680188912}"
120827,"{\"mid\":5054,\"score\":0.9999999999999998}"
120827,"{\"mid\":5198,\"score\":0.9999999999999998}"
120827,"{\"mid\":5334,\"score\":0.9079384851501144}"
120827,"{\"mid\":6310,\"score\":0.9999999999999994}"
120827,"{\"mid\":6638,\"score\":0.751506981275626}"
120827,"{\"mid\":6670,\"score\":0.7360801424939659}"
120827,"{\"mid\":6734,\"score\":0.7495309043400029}"
120827,"{\"mid\":6998,\"score\":0.9999999999999997}"
120827,"{\"mid\":7030,\"score\":0.629330077602136}"
120827,"{\"mid\":8934,\"score\":0.9999999999999997}"
120827,"{\"mid\":26142,\"score\":0.9999999999999997}"
120827,"{\"mid\":26542,\"score\":0.6196472323411437}"
120827,"{\"mid\":26590,\"score\":0.9999999999999997}"
120827,"{\"mid\":26622,\"score\":1.0}"
120827,"{\"mid\":26630,\"score\":1.0}"
120827,"{\"mid\":26726,\"score\":0.9999999999999994}"
120827,"{\"mid\":26782,\"score\":0.9999999999999997}"
120827,"{\"mid\":26854,\"score\":0.9999999999999994}"
120827,"{\"mid\":33126,\"score\":0.9999999999999994}"
120827,"{\"mid\":33294,\"score\":0.9999999999999994}"
120827,"{\"mid\":33966,\"score\":1.0}"
120827,"{\"mid\":42638,\"score\":0.9999999999999994}"
120827,"{\"mid\":44238,\"score\":0.9999999999999994}"
120827,"{\"mid\":46574,\"score\":0.9999999999999994}"
120827,"{\"mid\":49110,\"score\":0.9999999999999997}"
120827,"{\"mid\":56022,\"score\":0.9999999999999997}"
120827,"{\"mid\":56286,\"score\":0.6085927318209393}"
120827,"{\"mid\":62662,\"score\":1.0}"
120827,"{\"mid\":71550,\"score\":0.9999999999999997}"
120827,"{\"mid\":76030,\"score\":0.9999999999999997}"
120827,"{\"mid\":82534,\"score\":0.9999999999999994}"
120827,"{\"mid\":83086,\"score\":0.9999999999999994}"
120827,"{\"mid\":84414,\"score\":0.6208582954903948}"
120827,"{\"mid\":85438,\"score\":1.0}"
120827,"{\"mid\":86286,\"score\":0.9999999999999997}"
120827,"{\"mid\":89862,\"score\":0.9999999999999998}"
120827,"{\"mid\":93502,\"score\":0.9999999999999994}"
120827,"{\"mid\":95182,\"score\":0.9381096600076402}"
120827,"{\"mid\":97230,\"score\":1.0}"
120827,"{\"mid\":97950,\"score\":0.9999999999999994}"
120827,"{\"mid\":99638,\"score\":1.0}"
120827,"{\"mid\":102590,\"score\":1.0}"
